"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"EUROPE"	908	740813.959	749314.044	757371.906	764686.846	769878.741	774680.745	780556.456	788325.026	797765.476	808160.526	819352.61	832192.667	847827.275	867016.312	889696.789	915035.628	941861.805	969328.883
"Eastern Europe"	923	293243.708	293272.935	292876.089	291446.565	288987.961	286915.803	286170.422	286855.223	288443.03	290219.499	291956.389	294256.781	297961.729	303535.437	310810.415	319110.721	327756.71	336431.781
"Belarus"	112	9485.772	9496.506	9508.964	9489.311	9443.163	9416.345	9437.894	9508.825	9609.088	9716.196	9827.535	9961.636	10142.59	10380.457	10668.088	10986.002	11315.268	11648.411
"Bulgaria"	100	7177.396	6991.663	6819.425	6638.751	6442.967	6261.344	6112.119	5996.908	5908.389	5833.217	5766.9	5721.553	5713.045	5748.366	5823.862	5926.159	6037.831	6149.258
"Czechia"	203	10603.762	10718.841	10822.032	10876.31	10877.062	10885.781	10937.622	11034.599	11154.185	11261.211	11343.062	11430.985	11572.431	11792.879	12086.967	12428.6	12790.537	13155.132
"Hungary"	348	9783.925	9699.003	9633.798	9566.698	9464.993	9346.544	9238.793	9166.952	9137.819	9134.081	9137.297	9146.835	9179.225	9248.038	9357.866	9504.736	9678.634	9864.97
"Poland"	616	38265.226	38275.229	38182.203	37948.424	37505.202	36950.564	36380.266	35875.747	35455.833	35060.727	34614.302	34128.284	33693.249	33421.392	33372.844	33533.298	33839.523	34227.566
"Republic of Moldova"	498	4065.98	4058.141	4040.212	4001.087	3932.412	3850.359	3770.744	3699.76	3634.67	3567.709	3494.191	3419.98	3357.018	3318.211	3307.264	3318.876	3343.998	3374.84
"Romania"	642	19876.621	19539.296	19300.98	19097.793	18858.25	18605.108	18362.944	18168.184	18033.954	17935.68	17860.913	17829.817	17871.178	17997.779	18211.457	18492.463	18818.206	19163.031
"Russian Federation"	643	143888.004	145048.066	145672.578	145584.02	145001.218	144840.329	145674.293	147435.758	149679.212	151974.345	154263.726	156964.374	160543.289	165191.421	170708.079	176624.028	182549.669	188380.273
"Slovakia"	703	5439.318	5499.277	5555.847	5583.799	5568.971	5533.776	5502.403	5489.627	5494.655	5502.329	5499.774	5491.979	5497.496	5534.329	5608.685	5711.966	5829.692	5950.175
"Ukraine"	804	44657.704	43946.913	43340.05	42660.372	41893.723	41225.653	40753.344	40478.863	40335.225	40234.004	40148.689	40161.338	40392.208	40902.565	41665.303	42584.593	43553.352	44518.125
"Northern Europe"	924	103097.292	106702.522	110582.569	114433.768	117971.799	121454.006	125149.123	129216.711	133552.424	137990.237	142511.269	147222.153	152228.747	157585.011	163293.036	169311.056	175566.328	181966.846
"Channel Islands"	830	163.758	168.858	174.384	180.002	185.063	189.54	193.645	197.837	202.239	206.94	211.849	216.959	222.371	228.24	234.626	241.449	248.502	255.618
"Denmark"	208	5688.695	5840.136	6029.907	6235.872	6423.18	6592.036	6757.947	6946.101	7167.187	7414.929	7678.504	7948.869	8225.625	8513.786	8817.181	9135.327	9468.257	9810.71
"Estonia"	233	1315.321	1311.042	1305.757	1295.925	1283.187	1272.949	1266.525	1263.156	1261.903	1261.235	1260.592	1261.82	1267.552	1279.758	1298.725	1323.285	1351.268	1380.16
"Faeroe Islands"	234	48.965	50.222	51.822	53.734	55.653	57.373	58.933	60.462	62.175	64.139	66.311	68.6	70.959	73.353	75.811	78.318	80.844	83.397
"Finland"	246	5481.966	5622.151	5778.114	5930.187	6057.543	6171.175	6293.544	6444.922	6626.569	6829.496	7044.028	7265.25	7494.084	7735.592	7994.723	8269.406	8555.636	8850.459
"Iceland"	352	330.243	346.098	362.692	378.903	393.273	406.054	417.943	429.74	441.865	454.331	466.812	479.015	491.149	503.509	516.447	530.089	544.437	559.265
"Ireland"	372	4700.107	4928.639	5164.626	5394.999	5628.982	5874.714	6124.814	6369.161	6600.837	6823.314	7046.816	7283.31	7544.433	7834.738	8149.385	8476.9	8805.688	9130.909
"Isle of Man"	833	83.167	86.516	90.066	93.704	97.16	100.361	103.508	106.687	110.167	113.859	117.651	121.516	125.535	129.837	134.413	139.211	144.1	149.059
"Latvia"	428	1992.663	1908.371	1849.545	1807.162	1763.401	1727.175	1700.454	1681.247	1668.179	1658.903	1652.724	1651.588	1658.775	1676.091	1703.012	1736.521	1772.462	1807.774
"Lithuania"	440	2931.926	2875.425	2846.175	2815.803	2772.685	2726.569	2690.079	2670.472	2667.672	2674.202	2683.279	2695.597	2717.477	2754.301	2806.293	2869.014	2936.825	3005.562
"Norway"	578	5199.836	5493.325	5823.553	6167.689	6495.435	6807.843	7121.336	7456.148	7810.002	8174.301	8541.675	8912.674	9292.776	9684.908	10090.57	10509.738	10939.212	11374.227
"Sweden"	752	9763.565	10201.308	10645.063	11080.202	11466.366	11847.241	12268.434	12752.95	13280.706	13823.614	14369.622	14930.598	15522.115	16148.048	16807.903	17505.004	18242.671	19004.422
"United Kingdom"	826	65397.08	67870.431	70460.865	72999.586	75349.871	77680.976	80151.961	82837.828	85652.923	88490.974	91371.406	94386.357	97595.896	101022.85	104663.947	108496.794	112476.426	116555.284
"Southern Europe"	925	152440.653	152677.077	153029.106	153573.316	153859.73	153924.591	153778.683	153482.393	153120.579	152805.406	152692.311	153022.717	154062.623	155963.667	158633.576	161831.518	165326.332	168973.008
"Albania"	8	2923.352	2966.792	3010.85	3043.672	3048.263	3027.425	2995.041	2964.105	2940.041	2918.37	2893.374	2863.546	2833.291	2809.55	2795.497	2791.087	2795.534	2809.693
"Andorra"	20	78.014	77.816	79.252	80.625	81.939	83.116	83.897	84.143	83.885	83.352	82.846	82.68	83.015	83.937	85.338	87.095	89.035	91.052
"Bosnia and Herzegovina"	70	3535.961	3527.308	3530.301	3530.754	3509.143	3467.869	3421.137	3385.915	3369.149	3363.591	3357.393	3347.325	3339.675	3344.554	3367.379	3406.68	3457.299	3514.121
"Croatia"	191	4236.016	4148.352	4083.017	4031.096	3977.662	3921.087	3868.172	3825.317	3795.16	3774.194	3758.035	3746.143	3743.006	3754.605	3783.118	3826.653	3880.507	3939.977
"Gibraltar"	292	34.228	35.259	36.178	37.075	37.919	38.758	39.682	40.685	41.759	42.844	43.94	45.064	46.306	47.681	49.183	50.776	52.427	54.11
"Greece"	300	11217.8	11186.816	11151.66	11135.746	11118.791	11090.493	11033.615	10944.247	10837.011	10728.52	10636.41	10574.61	10560.969	10602.152	10697.277	10835.112	10999.041	11182.553
"Holy See"	336	0.803	0.805	0.809	0.814	0.822	0.838	0.852	0.872	0.883	0.897	0.907	0.933	0.941	0.943	0.973	0.98	0.997	1.007
"Italy"	380	59504.212	59536.794	59635.765	59862.587	60024.708	60120.266	60143.882	60127.14	60114.845	60178.883	60414.154	60919.793	61754.051	62906.679	64301.195	65867.12	67550.572	69307.957
"Malta"	470	427.616	437.986	448.267	455.712	458.448	458.743	458.974	461.226	465.905	471.705	476.904	480.702	483.85	488.074	494.642	503.839	515.038	527.235
"Montenegro"	499	628.178	634.674	641.508	647.82	651.391	652.398	652.227	652.945	655.569	659.358	663.023	666.121	669.465	674.18	680.861	689.46	699.379	710.323
"Portugal"	620	10418.473	10296.633	10240.929	10206.931	10159.036	10088.999	9992.233	9881.113	9770.021	9671.483	9590.967	9536.623	9520.359	9552.288	9629.521	9740.85	9875.987	10031.434
"San Marino"	674	32.96	34.083	35.026	35.884	36.566	37.084	37.507	37.919	38.39	38.948	39.53	40.123	40.768	41.527	42.47	43.591	44.826	46.139
"Serbia"	688	8851.28	8774.671	8719.663	8660.497	8569.521	8458.057	8353.276	8284.729	8258.868	8255.171	8255.035	8256.986	8273.977	8321.11	8406.004	8522.427	8657.846	8802.803
"Slovenia"	705	2074.788	2097.861	2114.55	2123.295	2123.926	2122.247	2122.005	2125.04	2130.675	2137.364	2145.233	2157.866	2180.34	2216.529	2266.884	2327.943	2394.632	2463.11
"Spain"	724	46397.664	46814.468	47166.068	47565.175	47901.223	48202.856	48429.607	48522.247	48468.461	48324.115	48174.315	48142.794	48366.984	48940.652	49828.539	50897.359	52031.202	53166.129
"TFYR Macedonia"	807	2079.308	2106.759	2135.263	2155.633	2160.372	2154.355	2146.576	2144.75	2149.957	2156.611	2160.245	2161.408	2165.626	2179.206	2204.695	2240.546	2282.01	2325.365
"Western Europe"	926	192032.306	196661.51	200884.142	205233.197	209059.251	212386.345	215458.228	218770.699	222649.443	227145.384	232192.641	237691.016	243574.176	249932.197	256959.762	264782.333	273212.435	281957.248
"Austria"	40	8678.657	8852.441	9058.33	9254.697	9400.362	9511.887	9614.336	9727.163	9854.272	9994.832	10149.183	10316.947	10499.201	10704.243	10945.99	11232.764	11555.977	11897.835
"Belgium"	56	11287.94	11710.35	12052.346	12407.911	12737.789	13050.997	13364.393	13700.757	14068.126	14461.8	14875.423	15310.793	15776.9	16283.94	16839.483	17438.165	18066.776	18711.694
"France"	250	64457.201	66201.111	68087.723	70108.252	72067.894	73904.095	75661.653	77523.035	79616.918	81922.425	84411.493	87083.54	89973.027	93118.515	96511.462	100131.756	103902.93	107770.527
"Germany"	276	81707.789	83158.148	84058.186	84962.682	85611.491	86062.508	86401.963	86798.2	87403.293	88306.518	89493.101	90870.152	92328.184	93885.82	95694.636	97888.801	100405.823	103076.144
"Liechtenstein"	438	37.403	38.931	40.608	42.289	43.74	44.941	46.002	47.128	48.393	49.803	51.302	52.889	54.576	56.433	58.458	60.602	62.816	65.049
"Luxembourg"	442	566.741	609.183	655.613	699.739	743.475	786.186	828.482	872.232	917.701	964.745	1012.877	1061.564	1110.627	1160.642	1212.894	1267.589	1323.999	1381.16
"Monaco"	492	38.307	39.528	40.918	42.527	44.199	45.813	47.467	49.397	51.631	54.137	56.867	59.799	62.862	66.059	69.382	72.823	76.348	79.893
"Netherlands"	528	16938.499	17310.231	17751.62	18189.705	18543.13	18802.164	19010.48	19246.136	19548.657	19912.016	20320.443	20763.033	21239.176	21755.462	22325.179	22949.056	23612.691	24297.438
"Switzerland"	756	8319.769	8741.587	9138.798	9525.395	9867.171	10177.754	10483.452	10806.651	11140.452	11479.108	11821.952	12172.299	12529.623	12901.083	13302.278	13740.777	14205.075	14677.508
"LATIN AMERICA AND THE CARIBBEAN"	904	632380.831	670887.37	710066.447	748203.222	782676.583	814395.442	844396.558	873384.738	901365.889	927663.541	951851.933	974208.05	995586.836	1016911.747	1038631.068	1060898.288	1083756.916	1107189.954
"Caribbean"	915	43309.611	45083.657	46933.512	48741.74	50297.103	51656.604	52889.353	54038.172	55128.097	56127.561	57027.951	57889.545	58775.972	59734.471	60749.596	61807.853	62907.847	64040.479
"Anguilla"	660	14.611	15.427	16.006	16.495	16.86	17.121	17.33	17.498	17.662	17.819	17.976	18.131	18.313	18.537	18.823	19.153	19.505	19.87
"Antigua and Barbuda"	28	99.923	106.114	112.738	119.322	125.244	130.524	135.352	140.021	144.654	149.266	153.894	158.626	163.482	168.455	173.519	178.663	183.871	189.171
"Aruba"	533	104.341	107.232	110.262	113.293	115.566	116.869	117.502	118.199	119.634	121.884	124.631	127.523	130.396	133.333	136.455	139.81	143.363	147.005
"Bahamas"	44	386.838	410.774	434.989	457.843	477.394	494.494	510.817	527.488	544.447	561.227	577.268	592.55	607.581	623.083	639.488	656.875	675.01	693.483
"Barbados"	52	284.217	289.888	295.473	300.355	303.775	306.12	308.219	310.962	314.881	319.93	325.86	332.523	340.033	348.53	357.985	368.192	378.872	389.855
"British Virgin Islands"	92	30.113	32.916	34.858	36.588	38.03	39.24	40.343	41.445	42.527	43.56	44.508	45.448	46.425	47.514	48.696	49.964	51.273	52.596
"Caribbean Netherlands"	535	24.57	26.421	27.714	28.918	29.979	30.939	31.895	32.893	33.938	35.003	36.12	37.293	38.548	39.906	41.349	42.873	44.429	45.995
"Cayman Islands"	136	59.963	64.399	68.961	73.539	77.875	81.939	85.777	89.608	93.576	97.849	102.467	107.399	112.534	117.805	123.187	128.624	134.098	139.553
"Cuba"	192	11461.432	11584.104	11736.546	11877.58	11944	11957.973	11946.362	11922.618	11884.977	11832.414	11773.881	11752.271	11792.105	11899.66	12044.415	12214.948	12418.404	12648.31
"Cura~ASSao"	531	158.01	164.724	171.47	177.909	183.571	188.71	193.845	199.443	205.506	211.961	218.733	225.84	233.307	241.09	249.051	257.074	265.089	273.153
"Dominica"	212	73.162	75.787	78.52	80.779	82.269	83.396	84.523	85.737	86.86	87.703	88.23	88.598	89.066	89.634	90.256	91.02	91.931	93.073
"Dominican Republic"	214	10528.394	11217.604	11920.846	12616.323	13258.263	13868.921	14449.053	15002.246	15532.95	16036.959	16514.359	16969.327	17408.66	17838.406	18259.348	18671.872	19076.586	19475.101
"Grenada"	308	106.823	110.48	114.115	116.974	119.153	120.964	122.653	124.112	125.142	125.52	125.331	124.849	124.371	124.115	124.103	124.315	124.67	125.123
"Guadeloupe"	312	450.418	451.573	455.625	463.013	469.012	471.703	471.352	469.789	469.271	470.941	474.623	479.872	486.313	494.133	503.039	512.612	522.145	531.921
"Haiti"	332	10711.061	11479.682	12277.275	13072.139	13811.043	14499.747	15154.103	15775.981	16371.13	16920.042	17414.251	17861.491	18280.757	18692.478	19104.67	19515.731	19920.4	20315.837
"Jamaica"	388	2871.934	2942.459	3008.486	3058.975	3083.378	3083.762	3071.812	3054.624	3035.716	3009.834	2971.705	2924.343	2873.84	2826.518	2785.518	2751.896	2725.5	2705.903
"Martinique"	474	385.842	388.237	391.508	394.503	396.506	396.959	395.19	391.995	389.342	388.323	389.342	392.528	397.56	404.097	411.692	419.992	428.961	437.913
"Montserrat"	500	5.124	5.283	5.441	5.592	5.715	5.82	5.91	6.002	6.089	6.182	6.281	6.396	6.524	6.664	6.813	6.985	7.157	7.351
"Puerto Rico"	630	3673.728	3683.366	3706.323	3734.515	3740.901	3726.611	3698.998	3667.235	3638.679	3610.208	3577.509	3540.683	3504.288	3474.044	3454.253	3445.6	3447.431	3460.261
"Saint Kitts and Nevis"	659	54.288	57.376	60.354	63.122	65.472	67.464	69.219	70.873	72.468	73.974	75.355	76.646	77.969	79.454	81.105	82.903	84.747	86.61
"Saint Lucia"	662	177.206	183.033	189.006	194.413	198.341	200.943	202.745	204.229	205.534	206.45	206.806	206.677	206.351	206.142	206.312	206.987	208.219	210.077
"Saint Vincent and the Grenadines"	670	109.455	111.834	114.396	116.878	118.985	120.9	122.391	123.615	124.696	125.58	126.274	126.808	127.345	127.995	128.777	129.687	130.683	131.765
"Sint Maarten (Dutch part)"	534	38.75	41.741	44.833	47.825	50.469	52.888	55.303	57.868	60.574	63.363	66.218	69.186	72.32	75.665	79.158	82.723	86.314	89.959
"Trinidad and Tobago"	780	1360.092	1390.311	1411.863	1426.425	1435.12	1441.308	1446.654	1451.116	1454.546	1457.187	1460.43	1466.681	1477.658	1494.335	1515.927	1540.915	1567.995	1596.596
"Turks and Caicos Islands"	796	34.339	37.274	40.182	43.08	45.86	48.454	50.841	53.098	55.239	57.387	59.594	61.867	64.233	66.687	69.192	71.695	74.173	76.611
"United States Virgin Islands"	850	104.977	105.618	105.722	105.342	104.322	102.835	101.164	99.477	98.059	96.995	96.305	95.989	95.993	96.191	96.465	96.744	97.021	97.387
"Central America"	916	172635.109	185951.279	199658.289	213185.945	225699.043	237455.532	248742.594	259695.173	270241.953	280113.168	289166.678	297476.473	305306.932	312939.502	320439.202	327832.399	335178.632	342556.095
"Belize"	84	359.288	402.229	448.024	494.066	538.161	580.883	623.439	666.449	709.087	750.372	789.591	826.984	863.196	898.826	934.233	969.379	1004.208	1038.63
"Costa Rica"	188	4807.852	5092.466	5372.326	5635.997	5865.789	6069.817	6255.813	6428.673	6590.712	6738.838	6872.391	6992.919	7104.556	7213.202	7326.457	7449.941	7585.931	7734.282
"El Salvador"	222	6312.478	6549.365	6824.38	7106.525	7344.839	7566.83	7771.281	7968.947	8162.128	8339.354	8490.803	8618.017	8727.522	8824.738	8912.518	8996.239	9082.412	9176.891
"Guatemala"	320	16252.429	18088.85	20065.372	22118.145	24144.777	26157.403	28175.296	30208.769	32243.683	34249.992	36186.676	38035.726	39795.688	41482.227	43102.19	44664.785	46177.617	47649.92
"Honduras"	340	8960.829	9819.479	10727.174	11643.574	12509.652	13331.375	14125.735	14896.358	15641.527	16348.713	17007.229	17609.888	18166.106	18688.816	19189.248	19673.407	20146.239	20612.875
"Mexico"	484	125890.949	135186.605	144612.282	153755.233	162090.607	169803.06	177125.205	184159.897	190852.281	197002.53	202538.111	207553.591	212283.163	216953.799	221592.403	226194.104	230795.081	235452.292
"Nicaragua"	558	6082.035	6483.773	6907.613	7356.97	7769.816	8155.851	8521.068	8868.059	9196.673	9498.888	9768.088	10003.403	10211.012	10401.554	10584.113	10765.021	10947.645	11134.089
"Panama"	591	3969.249	4328.512	4701.118	5075.435	5435.402	5790.313	6144.757	6498.021	6845.862	7184.481	7513.789	7835.945	8155.689	8476.34	8798.04	9119.523	9439.499	9757.116
"South America"	931	416436.111	439852.434	463474.646	486275.537	506680.437	525283.306	542764.611	559651.393	575995.839	591422.812	605657.304	618842.032	631503.932	644237.774	657442.27	671258.036	685670.437	700593.38
"Argentina"	32	43417.765	45918.429	48555.173	51250.154	53853.371	56418.738	58988.638	61595.559	64236.524	66864.415	69425.882	71903.819	74342.227	76797.479	79303.557	81852.821	84427.142	87009.534
"Bolivia (Plurinational State of)"	68	10724.705	11651.439	12651.69	13693.849	14722.85	15740.214	16759.334	17786.599	18813.413	19823.095	20799.715	21741.971	22658.524	23558.572	24446.206	25319.413	26175.252	27012.458
"Brazil"	76	205962.108	215956.802	225751.122	234825.707	242508.122	249121.713	255033.562	260581.395	265782.624	270420.638	274369.79	277743.612	280868.573	284124.703	287739.479	291821.976	296376.607	301360.246
"Chile"	152	17762.681	18639.378	19531.826	20395.3	21140.662	21802.926	22414.101	23001.729	23576.719	24128.283	24647.926	25139.602	25629.01	26136.101	26673.52	27251.167	27868.828	28523.165
"Colombia"	170	48228.697	50709.978	53122.925	55359.941	57229.972	58792.318	60147.079	61370.042	62510.913	63563.312	64513.874	65382.876	66218.598	67074.317	68010.516	69042.532	70161.028	71358.331
"Ecuador"	218	16144.368	17501.015	18919.786	20352.995	21733.024	23075.763	24399.098	25706.432	26990.255	28233.174	29422.194	30561.172	31661.024	32734.968	33787.343	34825.191	35853.496	36872.413
"Falkland Islands (Malvinas)"	238	2.898	2.946	2.986	3.019	3.041	3.066	3.087	3.124	3.166	3.214	3.268	3.329	3.391	3.472	3.554	3.655	3.76	3.866
"French Guiana"	254	268.691	306.53	347.857	393.064	440.78	490.437	541.478	594.03	648.288	704.482	762.445	821.654	881.761	942.634	1004.221	1066.159	1128.134	1189.906
"Guyana"	328	768.514	798.509	830.706	860.622	884.996	904.493	921.341	936.495	950.918	964.033	975.583	985.741	994.628	1002.965	1011.519	1020.903	1031.112	1041.749
"Paraguay"	600	6639.119	7136.623	7660.875	8182.357	8668.095	9124.844	9568.003	10006.885	10439.179	10851.519	11232.007	11580.412	11906.382	12220.78	12534.242	12852.568	13174.818	13497.523
"Peru"	604	31376.671	33627.774	35963.313	38297.306	40473.459	42533.831	44521.124	46453.098	48321.44	50098.699	51760.295	53315.567	54800.76	56250.883	57695.995	59136.018	60574.919	62001.377
"Suriname"	740	553.208	583.065	613.091	641.706	666.634	688.534	708.554	727.684	746.791	765.7	783.997	801.654	819.037	836.808	855.176	874.249	893.776	913.455
"Uruguay"	858	3431.552	3524.388	3627.063	3732.046	3826.625	3913.945	3999.687	4088.632	4181.842	4275.465	4365.713	4452.62	4539.677	4631.03	4728.411	4830.185	4936.883	5048.091
"Venezuela (Bolivarian Republic of)"	862	31155.134	33495.558	35896.233	38287.471	40528.806	42672.484	44759.525	46799.689	48793.767	50726.783	52594.615	54408.003	56180.34	57923.062	59648.531	61361.199	63064.682	64761.266
"NORTHERN AMERICA"	905	356003.541	372183.705	390581.813	409803.731	427747.326	444510.848	461060.131	478916.504	498714.249	520175.247	542455.063	565017.182	587832.319	611402.261	636088.918	661966.928	688850.25	716368.241
"Bermuda"	60	62.003	61.071	61.167	61.249	61.035	60.497	59.689	58.922	58.443	58.368	58.619	59.061	59.584	60.196	60.932	61.823	62.868	64
"Canada"	124	35949.709	37912.016	39983.049	42048.792	43936.138	45695.673	47432.969	49260.555	51196.16	53247.445	55378.547	57548.754	59740.858	61994.218	64341.717	66797.162	69346.186	71963.108
"Greenland"	304	56.377	57.274	58.53	59.476	59.939	60.074	60.135	60.344	60.871	61.649	62.528	63.42	64.33	65.356	66.552	67.908	69.35	70.823
"Saint Pierre and Miquelon"	666	6.29	6.464	6.805	7.141	7.442	7.705	7.935	8.156	8.389	8.616	8.855	9.075	9.295	9.531	9.779	10.047	10.316	10.585
"United States of America"	840	319929.162	334146.88	350472.262	367627.073	383682.772	398686.899	413499.403	429528.527	447390.386	466799.169	486946.514	507336.872	527958.252	549272.96	571609.938	595029.988	619361.53	644259.725
"OCEANIA"	909	39542.98	42741.579	46032.887	49416.006	52723.164	56011.139	59374.827	62885.594	66522.991	70240.06	73981.923	77733.985	81512.402	85339.79	89238.516	93210.579	97230.603	101258.38
"Australia/New Zealand"	927	28414.088	30485.652	32558.868	34642.682	36627.95	38575.458	40569.706	42677.398	44873.801	47125.345	49392.621	51670.713	53982.526	56350.129	58796.428	61330.924	63932.588	66567.164
"Australia"	36	23799.556	25612.182	27422.862	29243.845	30989.321	32716.411	34497.609	36387.868	38358.108	40375.698	42402.581	44434.244	46493.825	48605.343	50793.256	53062.603	55389.172	57740.23
"New Zealand"	554	4614.532	4873.47	5136.006	5398.837	5638.629	5859.047	6072.097	6289.53	6515.693	6749.647	6990.04	7236.469	7488.701	7744.786	8003.172	8268.321	8543.416	8826.934
"Melanesia"	928	9933.15	11002.951	12161.493	13391.716	14644.662	15920.807	17230.116	18574.867	19955.248	21357.255	22766.942	24176.389	25579.553	26976.54	28366.09	29740.52	31095.631	32425.632
"Fiji"	242	892.149	933.423	972.572	1009.74	1042.781	1072.748	1100.694	1127.154	1153.169	1178.71	1203.665	1228.333	1253.306	1278.912	1305.482	1332.484	1359.632	1386.778
"New Caledonia"	540	269.091	289.399	310.988	333.239	354.791	375.589	396.032	416.679	437.565	458.67	479.732	500.608	521.276	541.808	562.304	582.908	603.704	624.628
"Papua New Guinea"	598	7919.825	8830.645	9822.727	10879.44	11958.926	13061.185	14194.877	15361.641	16560.325	17777.98	19001.758	20224.514	21440.26	22649.318	23850.796	25038.073	26207.608	27354.42
"Solomon Islands"	90	587.482	652.866	724.06	801.558	882.818	967.149	1054.067	1143.063	1234.738	1328.558	1424.305	1521.143	1618.465	1715.516	1811.584	1906.268	1999.54	2091.112
"Vanuatu"	548	264.603	296.618	331.146	367.739	405.346	444.136	484.446	526.33	569.451	613.337	657.482	701.791	746.246	790.986	835.924	880.787	925.147	968.694
"Micronesia"	954	518.995	545.789	576.96	611.365	643.83	673.76	701.843	729.479	758.459	788.786	819.528	849.849	879.584	909.113	938.703	968.174	997.433	1026.55
"Guam"	316	161.797	170.193	179.161	188.056	195.902	202.685	208.711	214.473	220.471	226.61	232.67	238.502	244.145	249.747	255.405	261.12	266.89	272.72
"Kiribati"	296	112.407	123.515	135.183	146.832	158.123	169.889	182.756	196.613	211.155	225.766	240.172	254.703	269.915	285.996	302.542	318.936	334.89	350.514
"Marshall Islands"	584	52.994	53.602	54.607	57.404	61.501	66.117	70.149	73.077	75.495	78.51	82.67	87.62	92.425	96.37	99.459	102.182	105.07	108.234
"Micronesia (Fed. States of)"	583	104.433	108.766	115.022	122.476	128.929	134.136	138.727	143.602	149.186	154.771	159.391	162.617	164.892	167.129	169.92	173.189	176.462	179.298
"Nauru"	520	11.26	11.321	11.571	11.881	12.141	12.328	12.472	12.6	12.734	12.878	13.04	13.197	13.374	13.578	13.818	14.091	14.377	14.674
"Northern Mariana Islands"	580	54.816	55.745	57.218	58.926	60.036	60.208	59.543	58.5	57.588	57.144	57.257	57.775	58.398	58.846	58.974	58.878	58.822	59.014
"Palau"	585	21.288	22.647	24.198	25.79	27.198	28.397	29.485	30.614	31.83	33.107	34.328	35.435	36.435	37.447	38.585	39.778	40.922	42.096
"Polynesia"	957	676.747	707.187	735.566	770.243	806.722	841.114	873.162	903.85	935.483	968.674	1002.832	1037.034	1070.739	1104.008	1137.295	1170.961	1204.951	1239.034
"American Samoa"	16	55.537	56.289	57.703	59.48	61.215	62.356	63.147	63.914	64.881	65.965	66.951	67.766	68.429	69.023	69.627	70.244	70.819	71.347
"Cook Islands"	184	17.449	17.688	18.152	18.625	18.988	19.296	19.652	20.092	20.622	21.096	21.493	21.862	22.25	22.672	23.102	23.519	23.917	24.349
"French Polynesia"	258	277.69	293.421	304.435	319.003	331.817	343.047	353.168	362.739	372.034	380.983	389.449	397.438	405.266	413.217	421.477	430.057	438.924	447.998
"Niue"	570	1.629	1.648	1.677	1.747	1.81	1.874	1.934	2.006	2.076	2.151	2.211	2.277	2.337	2.391	2.456	2.522	2.586	2.645
"Samoa"	882	193.759	201.616	210.033	219.511	232.243	245.255	257.793	269.647	281.791	294.885	309.045	323.844	338.663	353.158	367.285	381.226	395.059	408.773
"Tokelau"	772	1.252	1.371	1.437	1.508	1.569	1.618	1.676	1.745	1.813	1.892	1.957	2.009	2.059	2.117	2.161	2.217	2.266	2.315
"Tonga"	776	106.364	111.907	118.164	125.492	133.285	141.044	148.328	155.298	162.701	170.877	179.653	188.564	197.269	205.726	214.152	222.774	231.622	240.536
"Tuvalu"	798	11.001	11.594	12.356	13.213	14.025	14.755	15.48	16.286	17.243	18.281	19.306	20.284	21.244	22.239	23.3	24.402	25.496	26.544
"Wallis and Futuna Islands"	876	12.066	11.653	11.609	11.664	11.77	11.869	11.984	12.123	12.322	12.544	12.767	12.99	13.222	13.465	13.735	14	14.262	14.527
