"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
466	"Mali"	61.4072	64.81	67.9425	70.712	73.0502	75.1102	76.8233	78.2779	79.5733	80.7241	81.7949	82.6634	83.5652	84.3908	85.1968	85.9742	86.6947
470	"Malta"	83.5731	84.5847	85.4993	86.3496	87.2097	88.0157	88.7788	89.5182	90.2942	91.0591	91.7887	92.5179	93.2268	93.9494	94.6461	95.3531	96.0947
474	"Martinique"	86.0579	87.2224	88.2387	89.1874	90.1071	90.9626	91.8271	92.6797	93.4814	94.2816	95.0671	95.8181	96.5499	97.2844	98.0386	98.7618	99.5091
478	"Mauritania"	66.4969	67.9089	69.1497	70.2531	71.2454	72.215	73.1189	73.9478	74.8155	75.5927	76.3955	77.1659	77.8723	78.5942	79.2969	79.9933	80.7112
480	"Mauritius"	79.5567	80.6869	81.6404	82.5086	83.3653	84.1817	84.9613	85.6972	86.4769	87.2173	87.9505	88.6965	89.4023	90.1054	90.7991	91.4859	92.1553
175	"Mayotte"	84.6383	85.7981	86.8436	87.8267	88.7538	89.6275	90.4742	91.3141	92.0771	92.8544	93.6708	94.4373	95.1733	95.8861	96.6517	97.3764	98.0731
484	"Mexico"	80.8728	82.0722	83.1625	84.1347	85.0259	85.8828	86.7146	87.5107	88.2731	89.0478	89.8401	90.5915	91.3273	92.0675	92.8032	93.5143	94.1977
583	"Micronesia (Fed. States of)"	71.989	73.2142	74.2873	75.2712	76.1745	77.05	77.8944	78.6902	79.4443	80.1821	80.9149	81.6392	82.3721	83.0172	83.6657	84.3536	85.0296
496	"Mongolia"	75.229	76.8834	78.2783	79.5355	80.6845	81.742	82.6874	83.571	84.4324	85.2732	86.0733	86.8055	87.58	88.3237	89.0325	89.759	90.4426
499	"Montenegro"	80.7183	81.9144	82.9402	83.867	84.731	85.5753	86.3734	87.1503	87.9316	88.6573	89.3713	90.0817	90.7952	91.5019	92.1863	92.8964	93.5601
504	"Morocco"	78.5926	80.2636	81.6486	82.848	83.9384	84.9331	85.8671	86.7621	87.6159	88.4572	89.2189	90.0015	90.7568	91.5074	92.2671	92.9882	93.6858
508	"Mozambique"	63.1795	66.1969	69.0911	71.8152	74.187	76.2218	78.0035	79.8097	81.3176	82.6112	83.785	84.9667	85.9128	86.8566	87.6484	88.38	89.0978
104	"Myanmar"	70.5485	71.9424	73.1313	74.1771	75.1921	76.1393	77.057	77.8683	78.6801	79.4723	80.2548	81	81.7297	82.4429	83.1761	83.8727	84.5472
516	"Namibia"	69.6282	71.5138	73.6408	75.6299	77.5076	79.281	80.9388	82.3954	83.6362	84.8137	85.6942	86.5618	87.3646	88.2036	88.9519	89.7685	90.4801
524	"Nepal"	74.0371	76.4382	78.3054	79.8395	81.2211	82.3614	83.4573	84.3941	85.2991	86.2026	87.0234	87.8198	88.6186	89.3807	90.1357	90.8798	91.5775
528	"Netherlands"	84.6456	85.5974	86.4774	87.3053	88.0928	88.8795	89.6079	90.3479	91.0891	91.821	92.5158	93.2058	93.8802	94.5941	95.3042	96.0214	96.6958
540	"New Caledonia"	81.2141	82.4457	83.4496	84.4176	85.3276	86.1939	87.0409	87.8358	88.6439	89.3876	90.1987	90.9355	91.6561	92.3757	93.1245	93.8539	94.5333
554	"New Zealand"	84.6078	85.5703	86.4392	87.3004	88.1023	88.8899	89.6364	90.3977	91.162	91.9067	92.6533	93.3888	94.1082	94.8557	95.5624	96.2734	97.0357
558	"Nicaragua"	79.9097	81.4553	82.7456	83.8793	84.938	85.8934	86.819	87.7301	88.5522	89.3625	90.1657	90.961	91.7358	92.5082	93.2684	93.9828	94.6845
562	"Niger"	63.2133	65.8264	68.1334	70.1757	72.0579	73.7094	75.1735	76.4911	77.6597	78.8092	79.8341	80.749	81.6703	82.4513	83.1773	83.9781	84.6822
566	"Nigeria"	56.8315	60.2014	63.3318	66.3983	69.2332	71.7778	74.0723	75.961	77.6322	79.0768	80.384	81.4571	82.4841	83.441	84.3202	85.1597	85.9408
578	"Norway"	85.1236	86.0798	86.9626	87.8013	88.6023	89.3576	90.1227	90.8803	91.6191	92.3597	93.07	93.8002	94.5021	95.2348	95.9444	96.6493	97.3332
512	"Oman"	80.9261	82.3546	83.5577	84.6516	85.6836	86.6531	87.5468	88.3967	89.2306	90.033	90.8723	91.6349	92.3854	93.128	93.8858	94.5917	95.3011
