"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
780	"Trinidad and Tobago"	58.69	62.25	65.96	66.83	67.93	69.3	70.22	70.7	71.25	72.15	72.54	72.96	73.84
850	"United States Virgin Islands"	64.47	67.07	68.4	69.85	71.37	72.71	73.93	75.38	76.84	78.27	79.54	80.34	81.53
916	"Central America"	50.8001213840292	55.0697417636651	58.3904942969569	60.6763831584966	63.4859517046746	66.6804826953368	69.2846253992564	71.4796814464005	73.4364386576588	75.0856426331516	76.4911179179802	77.4441006399031	78.4200853915167
84	"Belize"	57.3	60.01	62.66	65.41	68	70.41	72.29	73.6	73.12	71.46	71.63	72.39	72.72
188	"Costa Rica"	57.29	60.2	63.82	66.89	69.82	73	76.25	77.87	78.67	79.46	80.18	80.83	81.69
222	"El Salvador"	47.1	50.59	53.9	56.66	59.18	61.05	63.14	66.92	70.68	72.53	74.08	75.63	77.08
320	"Guatemala"	43.2	45.99	48.78	51.96	55.26	57.9	60.57	63.63	66.71	69.77	72.1	73.7	75.6
340	"Honduras"	43.12	46.29	49.79	52.97	56.16	59.86	63.79	67.71	70.06	72.3	73.44	74.47	75.4
484	"Mexico"	52.54	57.26	60.58	62.49	65.15	68.55	71.16	72.98	74.62	76.07	77.36	78.12	78.93
558	"Nicaragua"	43.73	46.76	50	53.41	56.81	60	62.61	65.5	68.7	71.06	73.82	75.85	77.48
591	"Panama"	57.79	60.51	63.32	65.65	68.49	71.52	73.67	75.39	76.49	77.2	78.24	79.41	80.49
931	"South America"	53.741728166303	56.2502987188153	58.8690551502606	61.3244125010555	63.8508726543084	65.6682715502755	67.7706123100426	69.6439833393221	71.5601100611808	73.6502033693286	75.4928813192184	76.8966780436545	78.0910261164827
32	"Argentina"	65.14	67.44	68.62	69.33	70.78	72.22	73.74	74.62	75.8	76.95	78.1	79.01	79.83
68	"Bolivia (Plurinational State of)"	41.42	42.74	44.27	46.03	48.04	50.27	52.74	55.43	58.29	61.26	64.28	67.29	70.21
76	"Brazil"	52.59	54.71	57.59	60.59	63.25	64.54	66.13	68.14	70.32	72.84	74.98	76.72	78.35
152	"Chile"	56.69	58.94	61.24	63.91	67.15	70.69	73.9	75.79	77.47	79.03	80.26	80.81	81.32
170	"Colombia"	52.34	56.88	59.68	61.83	63.85	66.25	70.22	71.69	73.02	74.22	75.42	76.61	77.39
218	"Ecuador"	49.91	52.88	56.07	58.22	60.47	63.55	66.69	70.01	72.87	75.15	76.75	77.54	78.37
254	"French Guiana"	56.9	59.85	63.2	67.95	69.5	70.46	73	74.5	76	77.5	80.13	81.41	82.58
328	"Guyana"	61.59	62.51	63.34	64.13	64.59	65.24	65.9	66.61	67.15	67.69	68.08	68.36	68.59
600	"Paraguay"	64.66	65.23	66.42	66.99	68.09	68.71	69.31	69.89	70.8	71.72	72.92	73.92	74.92
604	"Peru"	45	47.5	50.49	52.99	57.24	60.48	63.74	66.69	69.2	71.86	74.32	75.87	76.84
740	"Suriname"	57.69	60.48	62.48	64.47	66.47	67.67	69.79	70.69	71.11	71.4	71.71	73.11	74.18
858	"Uruguay"	69.4	70.43	71.64	71.92	72.2	73.12	74.54	75.81	76.92	77.99	78.94	79.71	80.44
862	"Venezuela (Bolivarian Republic of)"	56.28	59.4	62.51	65.57	68.55	70.39	71.77	72.39	73.2	75.36	77.18	77.66	78.24
905	"NORTHERN AMERICA"	71.8131614716736	73.0228224283093	73.7157038102584	74.3315697898592	75.465691282741	77.2042970730418	78.1144941065946	78.5569717566811	79.1951520489214	79.5239262922253	79.9521387345577	80.8522397374959	81.5014128184397
124	"Canada"	71.68	73.32	74.62	75.71	76.73	78.1	79.37	80.13	80.83	81.31	82.1	82.98	83.78
840	"United States of America"	71.84	73.01	73.64	74.22	75.35	77.12	77.99	78.4	79.03	79.34	79.73	80.62	81.25
909	"OCEANIA"	64.5213673082676	66.3140198437794	67.5502233122609	68.7336038470452	70.2199406524684	72.0595620793539	73.9159398325895	74.659132873208	76.1298250254421	77.0589835673563	78.2466025570709	79.4433291276951	80.1996795444053
927	"Australia/New Zealand"	72.2462465526015	73.5252066868092	74.2121469021401	74.374308723037	75.2723915839614	76.9787045998713	78.2712891473242	79.0717442272296	80.4292623899977	81.4025080308254	82.5745939346315	83.5162806892162	84.1879086302805
36	"Australia"	72.29	73.58	74.24	74.35	75.33	77.21	78.56	79.4	80.69	81.66	82.84	83.77	84.41
554	"New Zealand"	72.1	73.33	74.09	74.48	75	75.96	76.93	77.53	79.17	80.17	81.29	82.31	83.11
928	"Melanesia"	42.7915088924311	45.1657849192859	47.5364786548117	51.3940783538544	54.3869755190504	57.5336230448123	61.312646377411	61.8633497787613	63.5669385310612	64.7187175885168	66.1403959976331	67.7340330568915	68.6525267643434
242	"Fiji"	54.68	56.98	59.02	60.85	62.49	63.91	65.5	66.95	68.29	69.55	70.74	71.9	72.89
540	"New Caledonia"	52.09	55.99	59.9	63.31	66.26	68.82	71.03	72.93	74.58	76	77.24	78.32	79.31
598	"Papua New Guinea"	40.58	42.77	45.02	49.19	52.41	55.88	60.34	60.99	62.76	63.75	65.06	66.66	67.45
90	"Solomon Islands"	46.4	48.9	51.4	53.9	56.4	58.9	59.53	56.29	58.82	62	66	68.78	71.11
548	"Vanuatu"	43.42	46.48	49.47	52.48	55.62	58.73	61.83	63.59	65.84	68.22	70.32	72.06	73.6
954	"Micronesia"	54.9682801391393	56.9110246155399	59.2061597612613	61.346029348069	63.5408626396162	65.1965187578089	66.3486586580953	67.9094277726411	69.645112812897	71.464110877394	73.0721540867587	74.31890977691	75.2883456429007
316	"Guam"	59.68	62.18	64.68	67.08	69.23	70.98	72.48	73.83	75.03	76.6	78.5	80.3	81.47
296	"Kiribati"	48.61	50.22	52.8	55.25	57.73	58.86	59.6	61.75	64.61	66.27	67.5	68.14	68.93
583	"Micronesia (Fed. States of)"	55.15	57.15	59.15	61.15	63.25	65.35	65.91	66.48	67.04	67.6	68.2	69.11	69.85
957	"Polynesia"	52.4864860070327	56.1407459914952	58.4077606175374	60.755019142655	62.7695427601541	64.8431100444218	67.6819435652319	69.7355282254653	71.1969177778258	73.0812507639744	74.6095710490451	76.0583731570691	77.3637258597614
258	"French Polynesia"	50	56.36	58.79	61.25	62.96	64.88	69.03	70.77	71.55	74.32	76.05	77.45	78.55
882	"Samoa"	49.6	52.1	54.6	57.1	59.6	62.1	64.6	67.1	69.7	71.9	73.55	75.39	77.39
776	"Tonga"	58.72	60.72	62.72	64.72	66.52	68.02	69.52	70.82	71.35	72.14	73.52	74.7	75.56
