"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
748	"Swaziland"	39.45	41.51	43.09	44.73	47.62	50.65	54.13	57.5	57.07	50.11	44.22	46.48	51.57
914	"Western Africa"	32.3953219940342	34.3714331853023	36.4651097264826	38.3681584560993	40.6094672310642	43.2014543698054	45.4821961661596	46.4619320239044	46.9075742399104	47.2550506458242	48.4192930702354	51.5183939706469	53.8591924494555
204	"Benin"	33.61	35.79	37.83	39.85	41.61	43.7	45.51	49.49	53.36	53.18	54.6	57.1	58.46
854	"Burkina Faso"	30.05	32.35	34.57	36.96	39.1	42.16	47.18	48.31	48.08	48.32	50.5	54.57	58.02
132	"Cabo Verde"	46.92	47.57	48.16	51.03	53.72	58.85	60.68	62.41	64.03	66.24	69.5	69.92	70.12
384	"Cote d'Ivoire"	31.24	34.22	37.59	40.49	44.1	47.51	49.75	50.9	49.67	47.18	45.86	48.47	50.35
270	"Gambia"	29.09	30.36	31.62	34.64	38.89	43.04	47.01	50.14	51.72	53.77	55.9	57.63	59.06
288	"Ghana"	41.92	44.43	46.48	48.07	48.83	50.39	51.91	54.31	56.62	56.18	56.7	59.17	60.72
324	"Guinea"	31.98	33.19	34.27	35.06	36.21	38.7	41.86	46.82	50.54	51.38	51.3	54.54	57.45
624	"Guinea-Bissau"	34.5	35.7	37.1	39.1	41	43	44.68	46.1	47.79	50.14	52.04	52.78	54.32
430	"Liberia"	30.75	31.89	33.24	36.11	39.07	42.74	45.18	45.36	45.74	51.9	51.55	57.24	59.79
466	"Mali"	26.3	27.31	27.75	29.94	33.34	36.84	40.69	43.82	45.8	46.02	49.32	53.39	55.59
478	"Mauritania"	38.51	41.46	44.59	47.01	49.09	51.31	54.42	56.48	57.5	58.27	58.63	59.76	61.19
562	"Niger"	34	34.33	34.77	35.13	35.75	37.14	39.64	41.6	44.29	47.72	50.82	54.25	57.64
566	"Nigeria"	32.34	34.37	36.76	38.64	40.74	43.03	44.79	44.73	44.65	45.03	46.12	49.03	51.16
686	"Senegal"	34.82	36.76	37.84	37.58	39.96	45.37	49.93	54.52	56	55.73	57.27	60.98	63.75
694	"Sierra Leone"	27.09	28.17	29.52	31.41	36.73	39.4	40.65	38.89	35.23	35.92	40.11	45.05	49.65
768	"Togo"	34.49	37.8	40.87	43.79	46.57	49.26	51.75	53.75	54.9	52.91	53.04	55.13	58.33
935	"ASIA"	41.5213822607876	43.6333192003222	45.6180972446911	51.6668062067737	55.4515708714661	58.1278574934895	60.1437225456943	62.1631060193618	63.6368615596752	65.0355842128285	67.0419719980345	68.6216236427462	69.9466585119138
906	"Eastern Asia"	44.1583816395266	45.0405991012158	45.5156373134287	54.915250286836	61.1199668763435	64.8649392751535	66.9150847120453	68.0613201561718	68.7801217183646	69.8400037752708	72.307701043406	73.8111633956809	74.9137298182768
156	"China"	42.54	43.04	43.32	53.55	60.2	64.14	66.26	67.41	68.03	69.15	71.67	73.19	74.23
344	"China, Hong Kong SAR"	58.99	61.85	64.86	67.04	68.63	70.41	72.63	74.21	75.26	77.17	78.52	79.46	80.48
446	"China, Macao SAR"	59.4	61.83	64.1	66.12	68.65	70.95	72.64	74.33	75.49	77.22	78.2	79.12	80.29
158	"China, Taiwan Province of China"	56.35	60.37	62.52	64.48	67.05	68.43	69.93	71.09	71.94	72.53	74.21	75.23	76.41
408	"Dem. People's Republic of Korea"	32.57	47.03	48.37	53.89	58.24	61.51	63.53	65.02	65.81	59.25	64.18	64.8	67.17
392	"Japan"	61	64.2	66.68	68.79	70.63	72.73	74.19	75.56	76.25	77.11	78.26	79.17	79.98
496	"Mongolia"	41.47	43.78	48.66	51.68	54.15	54.53	54.96	57.3	58.15	59.46	60.77	62.36	64.52
410	"Republic of Korea"	46.04	49.04	52.27	55.78	59.53	61.02	63.17	66.12	68.6	70.98	73.58	76.01	77.87
921	"South-Central Asia"	37.8159775008955	41.1469800902389	44.2967856730186	47.3920709898555	49.9579947773648	52.9127273773931	54.533652497333	56.7642709924577	59.1622325713317	61.1315607983476	63.0537291544181	64.8836852821445	66.5061735140924
5500	"Central Asia"	50.6176816881649	52.5590800953535	54.4655275831748	56.3787377065118	57.9012971117274	58.9506039931075	60.4531888795201	62.1527672841815	61.0199398114964	60.1975342666239	61.7283732854033	63.5277008635752	66.2537788777069
398	"Kazakhstan"	50.17	52.21	54.25	56.29	57.83	58.87	60.45	62.39	60.53	57.46	59.07	60.55	64.29
417	"Kyrgyzstan"	48.78	50.93	53.09	55.24	56.89	58.03	59.69	62.06	62.12	61.97	62.98	63.5	66.35
762	"Tajikistan"	50.75	52.78	54.81	56.85	58.43	59.65	60.57	61.45	58.4	61.26	63.63	65.97	67.7
795	"Turkmenistan"	47.9	49.95	51.98	54.03	55.56	56.6	58.13	59.28	58.8	59.15	60.34	62.24	63.89
860	"Uzbekistan"	52.4	54.21	56.03	57.91	59.37	60.37	61.9	63.54	63.12	63.55	64.54	66.08	68.1
5501	"Southern Asia"	37.4716904002133	40.7864372684297	43.93515590895	47.0613256848645	49.659633986053	52.6830946662365	54.308965222914	56.5581676555707	59.0885750258553	61.1750777652752	63.1092061051762	64.9356731482384	66.5081935070302
4	"Afghanistan"	27.93	30.43	32.68	34.86	37.09	39.63	42.77	46.8	50.73	53.08	55.77	58.87	61.05
50	"Bangladesh"	40.28	43.89	46.9	49.04	46.31	52	54.1	56.7	59.6	63.53	66.16	68.18	69.79
64	"Bhutan"	31.85	33.34	34.89	37.61	40.44	43.2	46.98	50.64	54.54	58.38	62.71	66.33	68.63
356	"India"	37.22	40.35	43.44	46.64	49.83	52.59	54.82	56.55	58.72	60.83	62.72	64.67	66.21
364	"Iran (Islamic Republic of)"	42.12	44.51	46.89	49.17	52.52	56.24	45.18	55.82	66.23	68.24	69.98	71.03	73.98
462	"Maldives"	34.06	35.79	38.93	42.61	46.73	51.56	56.45	60.11	63.45	67.21	71.09	74.58	75.38
524	"Nepal"	33.82	34.4	36.04	38.86	41.72	44.57	47.85	51.55	55.64	59.49	62.86	65.48	67.41
586	"Pakistan"	36.71	42.53	47.36	51.18	54.12	55.87	57.3	58.68	60.12	61.37	62.52	63.49	64.97
144	"Sri Lanka"	53.12	56.46	58.16	61.14	63.49	65.32	66.83	65.68	66.89	65.63	69.63	70.61	71.24
920	"South-Eastern Asia"	44.5453001602046	48.0766391673713	50.9276307033169	53.5208236907348	54.4463990153354	55.69369669476	59.7836831114958	61.9551738603824	63.2491316221986	64.4328314289586	65.4481775760557	66.548703922869	67.6521129374016
96	"Brunei Darussalam"	56.77	59.57	62.51	64.61	66.46	68.11	69.59	70.92	72.12	73.21	74.21	75.13	75.13
116	"Cambodia"	38.99	39.52	39.66	40.07	35.27	11.88	42.84	49.64	51.94	54.16	58.51	62.73	65.5
360	"Indonesia"	42	45.6	48.89	51.88	54.82	57.31	59.51	61.03	62.67	64.18	64.87	65.63	66.61
418	"Lao People's Democratic Republic"	39.13	40.73	42.36	43.99	45.64	47.14	48.63	51.17	53.45	56.13	58.95	61.77	63.92
458	"Malaysia"	53.85	57.1	60.08	62.33	64.23	65.84	67.21	68.4	69.45	70.37	71.2	71.57	72.61
104	"Myanmar"	33.11	38.37	41.41	47.07	49.4	51.56	53.61	55.56	57.41	59.15	60.9	62.21	63.71
608	"Philippines"	54.11	55.79	57.35	58.53	59.57	59.51	60.47	62.12	62.97	63.88	64.42	64.84	65.37
702	"Singapore"	57.52	60.81	63.4	64.26	65.97	68.2	70.34	72.86	74.75	75.34	76.69	78.72	80.06
764	"Thailand"	48.25	51.09	53.71	55.89	58.16	60.54	62.79	66.92	66.78	66.53	67.7	69.82	70.83
626	"Timor-Leste"	29.58	31.95	34.43	36.91	39.24	30.01	39.2	45.01	49	56	60	65.15	66.06
