"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Eastern Europe"	923	293243.708	288279.839	280721.708	271378.543	261460.483	251506.93	241675.815	231594.42	220965.946	209838.005	198459.093	187233.471	176525.302	166587.945	157467.32	148961.379	140771.855	132712.971
"Belarus"	112	9485.772	9334.359	9113.803	8836.925	8548.183	8262.237	7977.717	7679.39	7360.006	7026.755	6691.943	6363.624	6046.427	5743.634	5458.896	5191.127	4934.277	4680.428
"Bulgaria"	100	7177.396	6889.39	6569.039	6222.944	5872.056	5530.508	5203.448	4880.494	4553.597	4223.425	3898.341	3590.746	3309.02	3054.264	2823.73	2611.152	2408.173	2211.752
"Czechia"	203	10603.762	10548.006	10403.838	10180.082	9916.961	9647.081	9385.58	9113.055	8800.64	8438.793	8039.475	7633.999	7253.552	6911.368	6601.782	6310.49	6026.963	5744.157
"Hungary"	348	9783.925	9543.499	9245.135	8904.222	8544.864	8173.847	7801.83	7429.574	7047.918	6651.978	6248.606	5851.906	5475.786	5122.359	4786.809	4466.024	4162.559	3879.259
"Poland"	616	38265.226	37609.236	36564.166	35282.586	33881.203	32376.096	30776.84	29087.682	27322.236	25498.895	23617.68	21696.181	19782.768	17952.822	16265.32	14743.527	13370.73	12117.649
"Republic of Moldova"	498	4065.98	3977.229	3846.437	3686.8	3510.451	3321.118	3122.333	2914.388	2698.163	2475.093	2247.295	2019.341	1797.883	1592.852	1410.372	1250.896	1110.986	986.194
"Romania"	642	19876.621	19237.431	18553.008	17830.679	17091.082	16332.134	15544.785	14720.563	13860.434	12976.71	12097.093	11252.635	10457.037	9704.001	8989.292	8308.721	7665.517	7058.185
"Russian Federation"	643	143888.004	142525.609	139541.176	135502.81	131160.611	126897.302	122843.469	118737.611	114358.68	109708.991	104921.349	100215.57	95764.588	91681.899	87954.066	84413.931	80856.868	77181.921
"Slovakia"	703	5439.318	5403.521	5319.852	5191.109	5032.756	4854.096	4664.732	4464.581	4249.731	4019.508	3776.827	3529.442	3287.583	3060.276	2851.354	2659.173	2480.194	2311.759
"Ukraine"	804	44657.704	43211.559	41565.254	39740.386	37902.316	36112.511	34355.081	32567.082	30714.541	28817.857	26920.484	25080.027	23350.658	21764.47	20325.699	19006.338	17755.588	16541.667
"Northern Europe"	924	103097.292	105023.741	106236.128	106835.298	107138.303	107211.15	107027.708	106456.834	105360.3	103825.343	102077.015	100242.91	98275.226	96076.998	93632.413	91016.45	88302.085	85476.486
"Channel Islands"	830	163.758	166.294	167.776	168.365	168.429	167.825	166.421	164.177	161.039	157.388	153.538	149.641	145.683	141.579	137.28	132.818	128.217	123.572
"Denmark"	208	5688.695	5753.466	5796.265	5813.162	5812.631	5793.936	5758.428	5706.905	5636.988	5553.117	5465.283	5376.569	5282.515	5174.382	5045.498	4896.96	4740.333	4583.954
"Estonia"	233	1315.321	1290.08	1254.511	1211.255	1166.873	1123.37	1079.288	1031.741	980.132	925.731	870.294	815.395	761.973	710.914	662.972	618.504	576.82	536.281
"Faeroe Islands"	234	48.965	49.57	50.04	50.406	50.687	50.708	50.415	49.807	48.997	48.092	47.158	46.215	45.21	44.073	42.747	41.213	39.499	37.717
"Finland"	246	5481.966	5538.099	5560.122	5548.002	5513.082	5457.969	5389.96	5314.318	5230.072	5140.184	5047.681	4949.845	4840.672	4717.407	4583.143	4441.049	4294.328	4144.725
"Iceland"	352	330.243	340.36	347.679	352.388	355.321	356.343	355.269	351.959	346.543	339.626	331.767	323.012	313.286	302.406	290.494	277.879	265.011	252.069
"Ireland"	372	4700.107	4847.345	4963.127	5044.901	5119.931	5188.48	5238.779	5255.903	5229.623	5166.336	5080.091	4983.451	4886.903	4795.083	4704.257	4603.377	4480.902	4333.666
"Isle of Man"	833	83.167	85.273	86.74	87.671	88.396	88.807	88.895	88.45	87.629	86.487	85.144	83.695	82.157	80.498	78.611	76.505	74.209	71.817
"Latvia"	428	1992.663	1877.616	1775.826	1687.229	1600.482	1519	1440.656	1360.882	1279.067	1197.066	1117.452	1041.486	969.827	902.837	840.912	783.506	728.839	675.21
"Lithuania"	440	2931.926	2829.533	2729.844	2619.66	2505.41	2390.047	2274.361	2155.674	2035.021	1915.893	1801.126	1691.278	1585.095	1481.346	1380.568	1285.061	1196.47	1113.94
"Norway"	578	5199.836	5406.057	5591.396	5750.739	5891.004	6008.002	6102.363	6174.347	6215.35	6228.966	6223.521	6204.717	6170.938	6114.345	6032.046	5928.202	5808.771	5675.775
"Sweden"	752	9763.565	10042.061	10225.617	10343.874	10418.826	10471.672	10516.421	10545.078	10531.211	10472.704	10385.672	10285.697	10170.299	10023.974	9841.613	9638.195	9433.486	9219.816
"United Kingdom"	826	65397.08	66797.987	67687.185	68157.646	68447.231	68594.991	68566.452	68257.593	67578.628	66593.753	65468.288	64291.909	63020.668	61588.154	59992.272	58293.181	56535.2	54707.944
"Southern Europe"	925	152440.653	150429.026	147470.449	144076.531	140494.236	136628.016	132299.834	127310.786	121570.351	115298.693	108903.668	102772.732	97151.387	92089.182	87418.186	82900.594	78391.537	73881.171
"Albania"	8	2923.352	2917.271	2883.126	2823.159	2742.915	2640.821	2519.23	2381.981	2235.538	2084.3	1930.646	1774.188	1614.231	1452.407	1291.507	1135.935	990.694	860.303
"Andorra"	20	78.014	76.553	76.295	75.679	74.954	73.993	72.568	70.455	67.564	64.095	60.431	56.928	53.79	51.111	48.796	46.665	44.523	42.323
"Bosnia and Herzegovina"	70	3535.961	3469.111	3382.415	3278.819	3163.81	3035.564	2895.674	2746.817	2593.491	2439.502	2285.734	2132.269	1978.963	1827.247	1679.703	1540.202	1412.524	1297.728
"Croatia"	191	4236.016	4083.544	3922.753	3760.473	3602.753	3443.229	3280.894	3112.458	2937.038	2757.848	2579.54	2404.942	2235.752	2073.254	1917.6	1769.206	1628.754	1496.986
"Gibraltar"	292	34.228	34.736	34.822	34.707	34.53	34.299	34.011	33.59	33.013	32.268	31.454	30.592	29.711	28.808	27.879	26.915	25.91	24.885
"Greece"	300	11217.8	11018.326	10737.588	10431.506	10129.77	9816.059	9465.504	9055.163	8582.621	8069.103	7547.918	7044.66	6580.015	6156.391	5766.269	5394.741	5029.226	4674.433
"Holy See"	336	0.803	0.797	0.788	0.774	0.764	0.762	0.761	0.755	0.741	0.736	0.719	0.725	0.706	0.689	0.678	0.666	0.66	0.648
"Italy"	380	59504.212	58727.352	57610.299	56357.243	55045.767	53640.286	52068.052	50254.727	48166.657	45904.853	43657.348	41590.846	39768.967	38144.052	36600.561	35053.747	33476.145	31876.26
"Malta"	470	427.616	430.742	429.813	424.217	414.978	403.743	391.617	379.086	365.916	351.861	336.783	320.537	303.354	285.934	268.914	252.89	238.135	224.601
"Montenegro"	499	628.178	624.119	614.715	601.591	586.439	568.804	548.591	526.086	501.925	476.682	450.583	423.707	396.256	368.524	340.823	313.698	287.557	263.084
"Portugal"	620	10418.473	10140.191	9854.683	9547.184	9234.046	8904.628	8545.002	8145.625	7702.869	7233.829	6762.266	6309.981	5891.667	5510.44	5154.124	4806.935	4462.709	4129.899
"San Marino"	674	32.96	33.531	33.625	33.491	33.24	32.848	32.308	31.584	30.676	29.679	28.623	27.572	26.552	25.55	24.578	23.628	22.702	21.818
"Serbia"	688	8851.28	8633.215	8362.928	8050.402	7719.029	7371.452	7014.734	6650.493	6277.92	5897.151	5513.324	5133.2	4760.773	4397.315	4045.175	3707.143	3387.41	3091.227
"Slovenia"	705	2074.788	2066.254	2037.617	1995.132	1946.46	1892.924	1833.566	1766.32	1690.898	1610.542	1528.995	1449.266	1373.519	1303.48	1240.1	1182.271	1127.281	1072.072
"Spain"	724	46397.664	46103.971	45447.571	44665.083	43822.659	42890.887	41791.19	40427.72	38740.228	36793.294	34730.16	32709.705	30868.732	29288.344	27924.384	26641.816	25330.425	23949.721
"TFYR Macedonia"	807	2079.308	2069.313	2041.411	1997.071	1942.122	1877.717	1806.132	1727.926	1643.256	1552.95	1459.144	1363.614	1268.399	1175.636	1087.095	1004.136	926.882	855.183
"Western Europe"	926	192032.306	193733.42	193287.7	191934.034	190183.78	187897.69	184875.723	180981.845	176265.51	171129.645	166059.53	161220.214	156400.359	151347.233	146031.355	140630.598	135237.31	129844.782
"Austria"	40	8678.657	8711.978	8698.905	8637.069	8540.856	8414.765	8259.087	8062.744	7817.697	7543.476	7269.382	7006.926	6746.799	6478.574	6204.94	5938.838	5687.486	5448.574
"Belgium"	56	11287.94	11529.589	11586.631	11595.275	11581.793	11539.645	11457.017	11322.099	11132.41	10906.779	10668.08	10427.761	10182.353	9924.021	9651.456	9367.244	9073.945	8770.602
"France"	250	64457.201	65241.218	65596.184	65680.288	65655.611	65415.36	64866.132	63995.791	62870.007	61582.361	60249.644	58927.223	57595.158	56199.204	54684.899	53061.929	51332.566	49494.381
"Germany"	276	81707.789	81922.75	80851.89	79410.783	77851.047	76155.727	74224.447	71953.692	69345.442	66625.128	64041.393	61649.325	59296.808	56844.971	54323.101	51861.042	49517.78	47283.408
"Liechtenstein"	438	37.403	38.355	39.076	39.549	39.811	39.831	39.626	39.225	38.638	37.943	37.243	36.568	35.925	35.268	34.535	33.722	32.845	31.932
"Luxembourg"	442	566.741	598.71	627.897	649.994	671.293	690.835	707.89	721.977	731.795	737.98	741.932	744.417	745.168	743.643	739.979	734.157	726.181	716.282
"Monaco"	492	38.307	39.07	39.673	40.198	40.723	41.163	41.56	42.012	42.424	42.772	43.084	43.458	43.877	44.285	44.57	44.666	44.558	44.286
"Netherlands"	528	16938.499	17052.268	17077.094	16998.47	16845.46	16602.461	16270.96	15860.298	15384.864	14878.972	14381.949	13908.026	13438.267	12941.281	12407.55	11850.538	11289.814	10736.914
"Switzerland"	756	8319.769	8599.482	8770.35	8882.408	8957.186	8997.903	9009.004	8984.007	8902.233	8774.234	8626.823	8476.51	8316.004	8135.986	7940.325	7738.462	7532.135	7318.403
"LATIN AMERICA AND THE CARIBBEAN"	904	632380.831	658059.745	676497.316	688763.59	696978.947	700646.037	699245.953	692520.724	680664.909	664191.799	643760.613	619907.641	593025.694	563619.277	532258.484	499724.018	466883.119	434486.663
"Caribbean"	915	43309.611	44275.232	44829.485	45032.389	44970.203	44608.944	43907.013	42837.457	41442.851	39783.099	37931.227	35964.723	33915.521	31802.498	29622.927	27414.719	25241.202	23144.596
"Anguilla"	660	14.611	15.143	15.281	15.243	15.099	14.82	14.442	13.94	13.352	12.707	12.044	11.355	10.659	9.965	9.29	8.625	7.99	7.387
"Antigua and Barbuda"	28	99.923	104.112	107.444	109.902	111.68	112.597	112.487	111.333	109.304	106.72	103.861	100.85	97.544	93.798	89.602	85.111	80.474	75.883
"Aruba"	533	104.341	105.64	105.968	105.459	104.202	102.057	99.065	95.52	91.873	88.393	85.158	82.025	78.774	75.256	71.394	67.355	63.322	59.485
"Bahamas"	44	386.838	402.903	414.478	421.946	426.587	428.507	427.959	424.885	419.015	410.89	401.178	390.179	377.817	364.08	349.237	333.914	318.643	303.662
"Barbados"	52	284.217	285.251	283.606	279.671	274.357	267.725	259.958	251.169	241.696	232.025	222.558	213.353	204.278	195.158	185.851	176.396	166.916	157.622
"British Virgin Islands"	92	30.113	32.35	33.368	33.986	34.337	34.431	34.279	33.871	33.191	32.303	31.286	30.213	29.089	27.905	26.636	25.353	24.052	22.757
"Caribbean Netherlands"	535	24.57	26.005	26.637	27.023	27.254	27.325	27.256	27.037	26.682	26.234	25.757	25.254	24.718	24.141	23.525	22.882	22.207	21.494
"Cayman Islands"	136	59.963	63.375	66.232	68.577	70.563	72.113	73.17	73.732	73.852	73.779	73.706	73.676	73.547	73.166	72.453	71.411	70.094	68.57
"Cuba"	192	11461.432	11406.879	11289.501	11114.424	10878.691	10582.669	10222.99	9790.252	9286.492	8736.847	8171.442	7633.939	7134.808	6668.49	6206.276	5749.366	5319.458	4917.296
"Curacao"	531	158.01	162.268	165.012	166.432	167.012	166.764	165.782	164.131	161.829	159.136	156.291	153.363	150.176	146.513	142.238	137.399	132.174	126.786
"Dominica"	212	73.162	74.32	74.764	74.403	73.499	72.19	70.479	68.262	65.508	62.348	58.909	55.264	51.481	47.466	43.261	39.145	35.246	31.665
"Dominican Republic"	214	10528.394	10999.107	11343.144	11580.317	11740.182	11815.771	11787.914	11656.178	11435.884	11140.459	10782.766	10368.917	9902.356	9387.614	8831.421	8244.688	7640.211	7032.04
"Grenada"	308	106.823	108.137	108.249	107.068	105.371	103.078	100.013	95.985	91.074	85.415	79.186	72.511	65.542	58.5	51.578	44.962	38.683	32.728
"Guadeloupe"	312	450.418	445.283	438.971	432.603	424.713	413.826	399.487	382.031	362.75	343.168	324.358	306.937	290.587	274.755	258.401	241.016	222.519	204.111
"Haiti"	332	10711.061	11262.692	11694.818	12015.792	12263.005	12419.237	12468.567	12394.212	12205.207	11906.48	11512.816	11041.672	10508.479	9930.839	9322.935	8699.773	8077.742	7472.422
"Jamaica"	388	2871.934	2883.856	2859.961	2806.279	2733.362	2636.449	2517.021	2376.34	2219.812	2050.29	1870.488	1683.486	1490.955	1295.221	1100.235	911.947	735.781	574.974
"Martinique"	474	385.842	382.679	377.398	369.68	360.692	349.846	336.254	319.862	301.934	283.873	266.83	251.441	237.484	224.305	211.088	197.381	183.478	169.204
"Montserrat"	500	5.124	5.204	5.23	5.212	5.167	5.09	4.975	4.829	4.658	4.467	4.268	4.066	3.864	3.657	3.446	3.243	3.024	2.822
"Puerto Rico"	630	3673.728	3617.852	3540.52	3450.99	3347.235	3225.636	3084.12	2922.359	2746.325	2560.76	2369.872	2176.153	1980.512	1784.031	1589.41	1400.512	1222.15	1059.303
"Saint Kitts and Nevis"	659	54.288	56.258	57.482	58.085	58.275	58.053	57.403	56.264	54.67	52.717	50.519	48.164	45.708	43.194	40.638	38.057	35.516	33.042
"Saint Lucia"	662	177.206	179.37	179.632	178.337	176.038	172.573	167.875	161.91	154.796	146.759	138.061	128.908	119.354	109.473	99.452	89.664	80.447	72.125
"Saint Vincent and the Grenadines"	670	109.455	109.682	108.895	107.337	105.474	103.265	100.163	96.19	91.55	86.44	81.038	75.389	69.53	63.538	57.484	51.511	45.753	40.306
"Sint Maarten (Dutch part)"	534	38.75	40.989	42.83	44.245	45.337	46.111	46.633	46.91	46.956	46.828	46.612	46.356	46.058	45.666	45.118	44.425	43.629	42.783
"Trinidad and Tobago"	780	1360.092	1365.144	1349.743	1320.884	1286.294	1246.704	1201.237	1148.214	1088.324	1023.972	958.052	892.844	829.458	768.754	710.868	655.663	603.121	553.845
"Turks and Caicos Islands"	796	34.339	36.631	38.481	39.985	41.262	42.218	42.779	42.958	42.761	42.336	41.778	41.126	40.41	39.604	38.673	37.577	36.331	35
"United States Virgin Islands"	850	104.977	104.102	101.84	98.509	94.515	89.889	84.705	79.083	73.356	67.753	62.393	57.282	52.333	47.409	42.417	37.343	32.241	27.284
"Central America"	916	172635.109	182303.246	189965.578	195807.002	200410	203630.196	205293.726	205286.726	203630.534	200419.443	195802.887	189912.174	182873.289	174855.741	165980.245	156454.155	146571.652	136620.133
"Belize"	84	359.288	393.787	424.771	451.34	474.971	495.027	511.122	523.032	530.444	533.555	532.522	527.563	518.826	506.679	491.79	474.917	456.788	437.945
"Costa Rica"	188	4807.852	4995.895	5122.348	5198.758	5243.37	5254.657	5228.855	5161.525	5053.079	4909.305	4739.418	4548.046	4335.285	4101.93	3854.793	3603.411	3356.47	3119.467
"El Salvador"	222	6312.478	6408.765	6457.775	6464.644	6431.223	6368.377	6256.867	6097.436	5897.103	5660.267	5390.305	5089.65	4758.102	4395.848	4008.087	3608.042	3212.165	2834.423
"Guatemala"	320	16252.429	17732.774	19079.629	20287.304	21404.508	22398.894	23239.887	23909.703	24398.149	24704.843	24824.655	24754.338	24487.708	24029.679	23391.136	22597.479	21683.282	20687.827
"Honduras"	340	8960.829	9619.053	10182.53	10651.128	11050.797	11364.425	11585.666	11706.267	11726.818	11651.44	11486.394	11233.328	10896.538	10483.309	10005.495	9478.675	8922.097	8357.147
"Mexico"	484	125890.949	132553.455	137650.726	141325.02	144066.886	145779.607	146360.676	145734.117	143922.614	141001.018	137097.531	132332.974	126829.483	120733.636	114118.135	107111.827	99915.83	92724.553
"Nicaragua"	558	6082.035	6349.367	6556.787	6735.624	6869.622	6953.963	6983.166	6953.989	6868.816	6729.999	6539.933	6300.21	6014.006	5688.635	5334.837	4964.194	4587.128	4212.725
"Panama"	591	3969.249	4250.15	4491.012	4693.184	4868.623	5015.246	5127.487	5200.657	5233.511	5229.016	5192.129	5126.065	5033.341	4916.025	4775.972	4615.61	4437.892	4246.046
"South America"	931	416436.111	431481.267	441702.253	447924.199	451598.744	452406.897	450045.214	444396.541	435591.524	423989.257	410026.499	394030.744	376236.884	356961.038	336655.312	315855.144	295070.265	274721.934
"Argentina"	32	43417.765	45102.375	46404.424	47396.453	48214.922	48816.828	49167.189	49239.425	49009.314	48482.631	47683.513	46633.146	45358.511	43890.511	42261.56	40491.022	38616.019	36679.727
"Bolivia (Plurinational State of)"	68	10724.705	11436.522	12067.907	12622.283	13130.283	13563.029	13899.925	14131.009	14255.82	14278.858	14203.2	14032.551	13771.389	13425.432	13004.795	12521.198	11987.49	11418.584
"Brazil"	76	205962.108	211769.291	214989.97	216118.703	215962.73	214417.484	211367.997	206805.121	200789.249	193481.498	185105.636	175847.768	165864.429	155375.927	144631.742	133936.816	123543.808	113643.903
"Chile"	152	17762.681	18305.907	18666.651	18879.349	18980.863	18974.057	18843.411	18574.67	18174.412	17669.456	17090.486	16451.686	15759.017	15012.205	14220.344	13409.742	12607.538	11829.357
"Colombia"	170	48228.697	49730.845	50586.04	50908.313	50888.334	50496.583	49709.274	48519.675	46974.927	45152.077	43124.883	40939.21	38609.907	36154.778	33632.948	31106.382	28633.16	26271.128
"Ecuador"	218	16144.368	17170.27	18036.947	18756.72	19380.855	19877.751	20224.804	20412.548	20447.63	20340.221	20099.104	19732.685	19243.779	18641.637	17937.159	17152.3	16309.497	15425.558
"Falkland Islands (Malvinas)"	238	2.898	2.904	2.878	2.831	2.771	2.711	2.639	2.57	2.487	2.394	2.301	2.206	2.114	2.029	1.931	1.841	1.744	1.652
"French Guiana"	254	268.691	301.425	333.601	365.858	398.891	431.717	463.111	492.106	518.062	541.325	562.358	581.225	597.596	610.933	620.76	626.654	628.688	627.285
"Guyana"	328	768.514	783.055	790.298	789.347	782.28	767.262	744.834	715.708	681.676	643.694	602.501	558.532	511.774	463.172	414.257	366.82	322.033	280.4
"Paraguay"	600	6639.119	6996.039	7285.279	7507.445	7684.945	7805.673	7863.09	7855.77	7787.344	7661.206	7478.713	7241.476	6954.371	6625.738	6269.895	5901.415	5529.507	5161.181
"Peru"	604	31376.671	32996.585	34298.169	35316.265	36130.548	36715.805	37036.116	37057.144	36779.569	36236.372	35462.89	34485.475	33319.329	31977.491	30494.635	28903.596	27249.304	25562.854
"Suriname"	740	553.208	572.44	585.096	591.748	594.238	592.138	585.252	573.616	558.113	539.593	518.808	496.154	471.725	445.767	418.599	390.951	363.512	336.836
"Uruguay"	858	3431.552	3464.386	3470.817	3456.554	3431.3	3392.138	3336.692	3263.303	3173.16	3068.748	2952.768	2826.871	2691.931	2549.025	2399.987	2246.673	2093.806	1945.203
"Venezuela (Bolivarian Republic of)"	862	31155.134	32849.223	34184.176	35212.33	36015.784	36553.721	36800.88	36753.876	36439.761	35891.184	35139.338	34201.759	33081.012	31786.393	30346.7	28799.734	27184.159	25538.266
"NORTHERN AMERICA"	905	356003.541	366133.417	374523.617	381101.452	386356.309	390019.09	391971.183	392296.153	391145.71	389139.091	386600.281	383380.073	378939.442	372968.345	365477.85	356885.408	347700.057	338096.044
"Bermuda"	60	62.003	60.205	58.925	57.295	55.414	53.259	50.79	48.109	45.37	42.769	40.399	38.21	36.075	33.914	31.686	29.425	27.217	25.131
"Canada"	124	35949.709	37294.396	38362.792	39186.28	39842.179	40326.658	40646.818	40804.761	40774.793	40631.075	40435.1	40183.434	39820.645	39325.422	38698.801	37975.542	37192.944	36369.628
"Greenland"	304	56.377	56.274	55.949	54.977	53.584	51.834	49.82	47.605	45.329	43.073	40.833	38.572	36.248	33.874	31.498	29.195	26.992	24.922
"Saint Pierre and Miquelon"	666	6.29	6.353	6.519	6.628	6.699	6.734	6.711	6.636	6.523	6.358	6.191	6	5.794	5.577	5.334	5.085	4.823	4.563
"United States of America"	840	319929.162	328716.189	336039.432	341796.272	346398.433	349580.605	351217.044	351389.042	350273.695	348415.816	346077.758	343113.857	339040.68	333569.558	326710.531	318846.161	310448.081	301671.8
"OCEANIA"	909	39542.98	42025.997	44117.637	45950.36	47637.814	49157.656	50488.211	51590.37	52406.552	52957.822	53282.72	53403.652	53306.119	52965.364	52390.423	51619.992	50690.389	49617.052
"Australia/New Zealand"	927	28414.088	29979.54	31219.872	32252.997	33166.188	33970.944	34675.418	35262.445	35675.012	35931.799	36067.2	36102.22	36028.163	35822.004	35485.299	35045.423	34519.849	33906.702
"Australia"	36	23799.556	25184.17	26291.269	27225.634	28064.911	28823.078	29508.103	30103.601	30553.141	30868.229	31072.7	31183.133	31195.142	31094.356	30887.233	30594.208	30223.725	29769.992
"New Zealand"	554	4614.532	4795.37	4928.603	5027.363	5101.277	5147.866	5167.315	5158.844	5121.871	5063.57	4994.5	4919.087	4833.021	4727.648	4598.066	4451.215	4296.124	4136.71
"Melanesia"	928	9933.15	10814.526	11641.498	12417.855	13170.756	13871.727	14493.803	15016.896	15438.005	15756.597	15974.448	16092.696	16106.774	16016.394	15829.234	15555.141	15210.524	14810.159
"Fiji"	242	892.149	916.409	928.289	930.81	927.725	918.071	901.138	877.063	847.49	813.238	775.247	734.513	691.787	647.468	602.119	556.015	509.87	464.661
"New Caledonia"	540	269.091	284.427	297.63	308.966	319.181	327.928	334.911	340.011	342.98	344.037	343.474	341.567	338.26	333.332	326.649	318.489	309.29	299.486
"Papua New Guinea"	598	7919.825	8680.708	9405.9	10094.334	10765.774	11395.901	11962.268	12447.534	12847.449	13160.233	13385.757	13523.99	13570.408	13525.453	13396.862	13193.516	12929.559	12616.974
"Solomon Islands"	90	587.482	641.731	693.297	743.539	794.331	843.509	888.434	926.99	959.337	985.643	1006.598	1022.074	1031.532	1034.052	1029.06	1016.855	998.41	974.854
"Vanuatu"	548	264.603	291.251	316.382	340.206	363.745	386.318	407.052	425.298	440.749	453.446	463.372	470.552	474.787	476.089	474.544	470.266	463.395	454.184
"Micronesia"	954	518.995	536.602	552.09	565.82	576.889	584.435	587.671	585.848	579.809	570.761	559.666	546.717	531.434	513.153	491.674	467.492	441.882	416.249
"Guam"	316	161.797	167.26	171.326	173.96	175.507	175.745	174.54	171.89	168.139	163.56	158.427	152.844	146.688	139.832	132.229	124.058	115.606	107.198
"Kiribati"	296	112.407	121.36	129.363	136.252	142.553	148.732	154.818	160.136	164.271	167.15	169.021	170.161	170.702	170.512	169.335	167.088	163.996	160.344
"Marshall Islands"	584	52.994	52.895	52.795	53.869	55.68	57.612	58.827	58.866	58.106	57.318	56.897	56.692	56.249	55.138	53.236	50.66	47.674	44.547
"Micronesia (Fed. States of)"	583	104.433	106.779	109.534	112.372	114.215	114.875	114.531	113.329	111.42	108.593	104.613	99.443	93.322	86.687	79.898	73.173	66.639	60.36
"Nauru"	520	11.26	11.127	11.083	11.022	10.911	10.722	10.472	10.13	9.724	9.275	8.813	8.337	7.876	7.393	6.914	6.425	5.934	5.456
"Northern Mariana Islands"	580	54.816	54.944	54.923	54.618	53.797	52.211	49.807	46.813	43.588	40.543	37.943	35.795	33.799	31.543	28.799	25.644	22.463	19.621
"Palau"	585	21.288	22.237	23.066	23.727	24.226	24.538	24.676	24.684	24.561	24.322	23.952	23.445	22.798	22.048	21.263	20.444	19.57	18.723
"Polynesia"	957	676.747	695.329	704.177	713.688	723.981	730.55	731.319	725.181	713.726	698.665	681.406	662.019	639.748	613.813	584.216	551.936	518.134	483.942
"American Samoa"	16	55.537	55.311	55.096	54.808	54.501	53.567	52.007	49.915	47.53	44.931	42.179	39.245	36.077	32.644	28.976	25.218	21.462	17.821
"Cook Islands"	184	17.449	17.348	17.264	17.106	16.889	16.622	16.307	15.919	15.503	15.004	14.441	13.842	13.204	12.497	11.741	10.953	10.169	9.439
"French Polynesia"	258	277.69	288.065	290.511	294.51	296.685	296.867	294.887	290.598	284.106	275.87	266.421	256.062	244.894	232.876	220.073	206.77	193.322	180.078
"Niue"	570	1.629	1.615	1.598	1.607	1.612	1.61	1.596	1.586	1.56	1.536	1.493	1.454	1.398	1.336	1.277	1.211	1.134	1.067
"Samoa"	882	193.759	198.62	202.001	204.679	209.954	214.673	217.625	218.065	216.704	214.355	211.588	208.325	204.046	198.279	190.891	182.122	172.336	161.946
"Tokelau"	772	1.252	1.346	1.366	1.382	1.39	1.392	1.393	1.387	1.371	1.353	1.329	1.285	1.254	1.207	1.143	1.075	1.012	0.94
"Tonga"	776	106.364	110.165	113.422	116.618	119.905	122.794	124.622	125.077	124.597	123.624	122.375	120.72	118.378	115.151	111.048	106.34	101.293	96.101
"Tuvalu"	798	11.001	11.406	11.815	12.194	12.512	12.745	12.887	12.965	13.024	13.022	12.974	12.849	12.644	12.376	12.043	11.675	11.293	10.875
"Wallis and Futuna Islands"	876	12.066	11.453	11.104	10.784	10.533	10.28	9.995	9.669	9.331	8.97	8.606	8.237	7.853	7.447	7.024	6.572	6.113	5.675
